order_id,product_id,customer_id,order_date,shipping_date,quantity,price,discount_amount,tax_amount,shipping_cost,order_total,free_shipping,fulfillment_status,refund_amount,payment_method,shipping_method,carrier,sales_channel,coupon_code,ship_to_city,ship_to_state,ship_to_zip,ship_to_country
98677968,267418,6472610,2025-09-01 03:24:29,2025-09-01 03:24:29,2,60.48,0.0,11.19,0.0,132.15,True,Shipped,0.0,PayPal,Two-Day,USPS,Retail Store,,Zacharyton,FL,21905,USA
39985725,453597,3561186,2025-09-01 03:27:44,2025-09-02 03:27:44,2,47.55,0.0,7.61,0.0,102.71,True,Delivered,0.0,PayPal,Expedited,UPS,Retail Store,,Williamsbury,UT,91277,USA
48721090,241618,1679813,2025-09-01 04:30:52,2025-09-05 04:30:52,2,36.09,3.61,5.49,8.99,83.05,False,Shipped,0.0,Google Pay,Standard,FedEx,Marketplace,BULK5,Lake Scott,NV,43133,USA
73670350,191421,3389307,2025-09-01 17:27:50,2025-09-05 17:27:50,14,23.71,0.0,30.7,0.0,362.64,True,Returned,281.35,Apple Pay,Two-Day,DHL,Online Store,,Mejiashire,MI,69047,USA
40792549,191421,9533416,2025-09-01 18:58:20,2025-09-08 18:58:20,4,24.92,9.97,6.28,0.0,95.99,True,Delivered,0.0,Apple Pay,Expedited,DHL,Online Store,WELCOME10,Janiceville,AL,37280,USA
10454244,688211,1786987,2025-09-01 21:01:45,2025-09-06 21:01:45,5,55.85,0.0,22.34,0.0,301.59,True,In Transit,0.0,Credit Card,Expedited,USPS,Online Store,,East Laurieport,AR,39209,USA
15955241,191421,9385901,2025-09-02 01:19:08,2025-09-05 01:19:08,1,21.15,0.0,1.69,7.44,30.28,False,Shipped,0.0,Gift Card,Expedited,USPS,Retail Store,,Jeffreyhaven,IA,97046,USA
67638531,379501,6869597,2025-09-02 07:19:00,2025-09-02 07:19:00,4,208.33,0.0,58.33,0.0,891.65,True,Delivered,0.0,Credit Card,Standard,DHL,Marketplace,,Port Tracey,PA,67570,USA
86705622,448334,5574382,2025-09-02 08:26:06,2025-09-07 08:26:06,1,132.87,13.29,9.57,0.0,129.15,True,Shipped,0.0,Google Pay,Overnight,DHL,Marketplace,SPRING15,Harperport,SC,28975,USA
44939402,979234,2802978,2025-09-02 09:01:09,2025-09-05 09:01:09,1,469.36,46.94,29.57,0.0,451.99,True,Delivered,0.0,PayPal,Expedited,FedEx,Wholesale,WELCOME10,Lisamouth,AZ,60350,USA
39539849,191421,2784362,2025-09-02 09:08:54,2025-09-02 09:08:54,1,24.69,0.0,1.73,7.44,33.86,False,Delivered,0.0,PayPal,Expedited,UPS,Retail Store,,Ibarraton,WA,24003,USA
94977171,154907,2075663,2025-09-02 10:07:38,2025-09-02 10:07:38,3,63.37,9.51,16.71,0.0,197.31,True,Shipped,0.0,Gift Card,Overnight,UPS,Online Store,SPRING15,Kimberlyview,DE,21827,USA
95496816,453597,4461964,2025-09-02 12:14:39,2025-09-05 12:14:39,3,47.8,0.0,11.47,0.0,154.87,True,Delivered,0.0,PayPal,Overnight,DHL,Retail Store,,Theresahaven,RI,28179,USA
17445179,191421,7050136,2025-09-03 00:06:45,2025-09-04 00:06:45,1,24.66,0.0,2.28,0.0,26.94,True,Shipped,0.0,Apple Pay,Two-Day,USPS,Marketplace,,Crystalshire,KS,86728,USA
96532182,154907,9903500,2025-09-03 03:36:26,2025-09-05 03:36:26,1,55.82,0.0,4.47,9.14,69.43,False,Processing,0.0,Google Pay,Two-Day,DHL,Retail Store,,Port Amy,CT,43570,USA
99211339,379501,8629402,2025-09-03 03:46:03,2025-09-04 03:46:03,1,211.39,0.0,10.57,0.0,221.96,True,In Transit,0.0,Apple Pay,Overnight,UPS,Online Store,,Shirleystad,MI,53504,USA
64030915,191421,2943777,2025-09-03 04:51:12,2025-09-05 04:51:12,5,24.89,0.0,6.22,0.0,130.67,True,Shipped,0.0,Google Pay,Standard,DHL,Online Store,,New Edwardland,AR,68901,USA
72202922,191421,3935480,2025-09-03 13:51:15,2025-09-04 13:51:15,1,22.82,1.14,1.08,4.8,27.56,False,Shipped,0.0,Credit Card,Standard,USPS,Marketplace,WELCOME10,Katieborough,MT,29310,USA
75361929,191421,8349391,2025-09-03 15:49:06,2025-09-06 15:49:06,2,25.37,0.0,4.06,11.75,66.55,False,Shipped,0.0,Credit Card,Two-Day,DHL,Marketplace,,Peterside,VA,35810,USA
85015540,979234,5783057,2025-09-04 06:17:57,2025-09-05 06:17:57,5,467.59,0.0,0.0,0.0,2337.95,True,Shipped,0.0,Google Pay,Standard,UPS,Online Store,,Matthewmouth,NH,79271,USA
46188819,191421,1714618,2025-09-04 13:33:32,2025-09-07 13:33:32,2,25.86,2.59,3.93,8.67,61.73,False,Shipped,0.0,Apple Pay,Expedited,UPS,Online Store,VIP20,East Christopher,WY,65368,USA
40589241,979234,4229097,2025-09-04 16:34:12,2025-09-09 16:34:12,1,407.27,0.0,20.36,0.0,427.63,True,Processing,0.0,Google Pay,Overnight,FedEx,Online Store,,East Edwardberg,MD,85645,USA
15133848,689633,6588733,2025-09-04 19:09:58,2025-09-06 19:09:58,2,25.62,0.0,4.74,16.85,72.83,False,Delivered,0.0,Credit Card,Overnight,DHL,Marketplace,,Jessicahaven,VA,71140,USA
33207730,979234,1739280,2025-09-04 21:12:45,2025-09-06 21:12:45,2,396.68,0.0,55.54,0.0,848.9,True,Delivered,0.0,Apple Pay,Overnight,FedEx,Marketplace,,Nathantown,WI,36061,USA
48613827,453597,6299505,2025-09-04 22:08:51,2025-09-04 22:08:51,5,55.04,0.0,13.76,0.0,288.96,True,In Transit,0.0,Credit Card,Expedited,DHL,Retail Store,,Stephensonstad,IA,38233,USA
27776283,191421,7707758,2025-09-05 00:00:26,2025-09-08 00:00:26,1,25.42,0.0,2.35,10.07,37.84,False,Processing,0.0,Credit Card,Two-Day,USPS,Online Store,,West Danielle,SC,47797,USA
98817735,993477,1925190,2025-09-05 03:29:59,2025-09-05 03:29:59,3,82.97,24.89,15.68,0.0,239.7,True,Shipped,0.0,Credit Card,Standard,USPS,Retail Store,BULK5,Port Melinda,AR,70978,USA
81672829,979234,4773765,2025-09-05 04:54:57,2025-09-07 04:54:57,3,390.15,58.52,88.95,0.0,1200.88,True,Delivered,0.0,PayPal,Expedited,FedEx,Online Store,SPRING15,Wilsonshire,LA,76542,USA
87291417,688211,2089152,2025-09-05 05:50:12,2025-09-07 05:50:12,5,55.86,41.9,11.87,0.0,249.27,True,Processing,0.0,Apple Pay,Two-Day,USPS,Online Store,,Carterside,AL,92189,USA
78412826,979234,8074458,2025-09-05 06:56:04,2025-09-10 06:56:04,1,465.42,23.27,30.95,0.0,473.1,True,Processing,0.0,Credit Card,Expedited,USPS,Retail Store,SPRING15,New Joelview,HI,83947,USA
59977729,191421,8315062,2025-09-05 07:56:46,2025-09-07 07:56:46,1,23.8,2.38,1.5,7.44,30.36,False,Delivered,0.0,PayPal,Expedited,DHL,Online Store,SPRING15,Melanieside,VA,23161,USA
60442721,191421,9295904,2025-09-05 08:06:17,2025-09-07 08:06:17,1,25.48,0.0,1.78,7.44,34.7,False,Shipped,0.0,Google Pay,Expedited,FedEx,Online Store,,New Karenton,MN,01461,USA
29543715,191421,5136113,2025-09-05 10:06:10,2025-09-07 10:06:10,1,26.12,0.0,2.09,15.35,43.56,False,Delivered,0.0,Gift Card,Overnight,USPS,Retail Store,,Thomaston,ND,91361,USA
75844794,379501,7908565,2025-09-05 10:37:34,2025-09-10 10:37:34,2,241.66,0.0,38.67,0.0,521.99,True,Processing,0.0,PayPal,Two-Day,UPS,Marketplace,,North Melissa,OR,33699,USA
74976870,993477,9990069,2025-09-05 22:07:55,2025-09-05 22:07:55,1,81.96,0.0,5.74,0.0,87.7,True,Delivered,0.0,PayPal,Overnight,UPS,Online Store,,Mcneilfurt,WI,19555,USA
60943662,379501,2051675,2025-09-06 01:03:45,2025-09-08 01:03:45,4,250.53,0.0,50.11,0.0,1052.23,True,Shipped,0.0,Google Pay,Overnight,DHL,Online Store,,East Michael,NJ,44372,USA
50242906,191421,6994376,2025-09-06 01:35:56,2025-09-08 01:35:56,24,21.58,0.0,47.91,0.0,565.83,True,Delivered,0.0,Apple Pay,Two-Day,DHL,Online Store,,Michaelstad,TN,79738,USA
15991279,191421,2860457,2025-09-06 02:14:03,2025-09-06 02:14:03,1,22.6,1.13,1.07,7.44,29.98,False,Shipped,0.0,Google Pay,Expedited,FedEx,Retail Store,VIP20,North Cody,OK,09043,USA
54080607,979234,3219696,2025-09-06 08:49:56,2025-09-09 08:49:56,4,451.41,0.0,144.45,0.0,1950.09,True,Shipped,0.0,Credit Card,Expedited,FedEx,Online Store,,South Mark,MS,01845,USA
65529607,191421,2428411,2025-09-06 11:56:32,2025-09-12 11:56:32,2,24.06,0.0,2.41,0.0,50.53,True,Shipped,0.0,PayPal,Overnight,USPS,Online Store,,Cookport,TX,31031,USA
84570248,154907,1154218,2025-09-06 12:37:22,2025-09-12 12:37:22,1,59.48,0.0,4.76,0.0,64.24,True,Delivered,0.0,Apple Pay,Expedited,USPS,Online Store,,Meltonfort,IL,89127,USA
70115834,191421,6804800,2025-09-06 12:53:42,2025-09-10 12:53:42,2,25.71,7.71,2.19,11.75,57.65,False,Shipped,0.0,Gift Card,Two-Day,UPS,Online Store,WELCOME10,West Nancyville,IA,62892,USA
90643459,154907,1502475,2025-09-06 14:33:08,2025-09-08 14:33:08,4,57.07,0.0,11.41,0.0,239.69,True,Delivered,0.0,Apple Pay,Standard,DHL,Retail Store,,Leeton,IN,28395,USA
59342155,979234,4095309,2025-09-06 17:19:29,2025-09-06 17:19:29,2,420.69,0.0,77.83,0.0,919.21,True,Return Requested,902.55,Gift Card,Expedited,FedEx,Marketplace,,Williamstad,GA,71248,USA
44315609,979234,3591786,2025-09-06 17:55:41,2025-09-10 17:55:41,3,472.35,0.0,113.36,0.0,1530.41,True,Shipped,0.0,PayPal,Standard,UPS,Online Store,,Port Mark,SC,61704,USA
46433377,979234,3437119,2025-09-06 19:45:44,2025-09-07 19:45:44,2,431.3,0.0,60.38,0.0,922.98,True,Delivered,0.0,Apple Pay,Standard,UPS,Online Store,,Lake Matthewfort,NH,48893,USA
79036341,154907,6605966,2025-09-06 21:47:14,2025-09-10 21:47:14,3,58.02,17.41,12.53,0.0,169.18,True,Returned,136.08,PayPal,Standard,USPS,Online Store,,Deborahmouth,NE,37412,USA
58928865,191421,6260840,2025-09-07 02:31:28,2025-09-10 02:31:28,3,24.29,0.0,5.1,20.46,98.43,False,Shipped,0.0,PayPal,Overnight,UPS,Online Store,,Mariafort,IN,16024,USA
96347194,453597,3372703,2025-09-07 08:09:10,2025-09-13 08:09:10,2,58.77,0.0,5.88,0.0,123.42,True,Delivered,0.0,Apple Pay,Two-Day,USPS,Marketplace,,Smithberg,WA,17287,USA
16355697,191421,6344887,2025-09-07 09:29:00,2025-09-07 09:29:00,5,23.92,0.0,11.06,0.0,130.66,True,Processing,0.0,Google Pay,Overnight,DHL,Online Store,,New Gregory,WV,22261,USA
91734108,993477,9737984,2025-09-07 09:58:32,2025-09-13 09:58:32,2,87.04,0.0,8.7,0.0,182.78,True,Delivered,0.0,Credit Card,Standard,UPS,Online Store,,Port Mary,WI,46335,USA
38430367,154907,3613328,2025-09-07 14:09:40,2025-09-09 14:09:40,4,58.3,0.0,0.0,0.0,233.2,True,Delivered,0.0,Credit Card,Standard,USPS,Retail Store,,Hansonstad,RI,16032,USA
22723386,267418,2713190,2025-09-07 16:03:22,2025-09-08 16:03:22,1,60.93,0.0,4.27,6.52,71.72,False,Delivered,0.0,Credit Card,Standard,DHL,Marketplace,,Stevensview,TN,79922,USA
34135532,979234,6976643,2025-09-07 16:36:37,2025-09-08 16:36:37,4,388.15,0.0,143.62,0.0,1696.22,True,In Transit,0.0,Gift Card,Standard,FedEx,Online Store,,New Elizabeth,WI,25908,USA
75288958,453597,2052451,2025-09-07 16:50:10,2025-09-09 16:50:10,2,47.4,0.0,6.64,0.0,101.44,True,Returned,44.62,PayPal,Overnight,FedEx,Online Store,,Adrianberg,MI,78734,USA
53141369,154907,4902768,2025-09-07 17:13:25,2025-09-09 17:13:25,2,58.23,0.0,8.15,0.0,124.61,True,Delivered,0.0,Gift Card,Standard,FedEx,Online Store,,West Mandyville,VT,89282,USA
31207016,979234,8900528,2025-09-07 18:20:49,2025-09-08 18:20:49,1,425.55,21.28,28.3,0.0,432.57,True,Shipped,0.0,PayPal,Overnight,USPS,Online Store,WELCOME10,Newmanmouth,AR,46381,USA
73961253,191421,4291440,2025-09-07 21:05:22,2025-09-10 21:05:22,1,22.24,0.0,1.78,10.07,34.09,False,Shipped,0.0,Credit Card,Two-Day,USPS,Retail Store,,Gilbertland,NE,24765,USA
71779589,453597,2296277,2025-09-07 22:47:51,2025-09-10 22:47:51,3,60.19,0.0,14.45,0.0,195.02,True,Delivered,0.0,Google Pay,Standard,UPS,Online Store,,Port Nathanielland,CT,64671,USA
96009158,191421,7734713,2025-09-08 00:41:24,2025-09-13 00:41:24,1,24.74,0.0,1.24,0.0,25.98,True,Processing,0.0,Gift Card,Two-Day,USPS,Online Store,,Port Nicholasshire,ME,99477,USA
15031921,688211,9119485,2025-09-08 02:27:01,2025-09-09 02:27:01,1,63.77,0.0,3.19,0.0,66.96,True,Delivered,0.0,Gift Card,Overnight,DHL,Marketplace,,Sarahview,GA,34728,USA
35805464,453597,3727404,2025-09-08 03:04:00,2025-09-14 03:04:00,5,54.47,27.24,12.26,0.0,257.37,True,Return Requested,173.28,Gift Card,Overnight,DHL,Marketplace,VIP20,Barbermouth,AL,19109,USA
25742479,380679,7090660,2025-09-08 03:32:58,2025-09-10 03:32:58,2,82.35,0.0,13.18,0.0,177.88,True,Delivered,0.0,Gift Card,Overnight,UPS,Online Store,,Christineside,MO,90813,USA
74507992,191421,2199457,2025-09-08 08:09:56,2025-09-11 08:09:56,2,20.78,6.23,1.77,8.67,45.77,False,Delivered,0.0,PayPal,Expedited,UPS,Online Store,WELCOME10,East Elizabeth,ME,27872,USA
97352197,688211,4987701,2025-09-08 08:36:28,2025-09-09 08:36:28,3,62.04,0.0,14.89,0.0,201.01,True,Returned,89.84,Gift Card,Expedited,USPS,Online Store,,Christopherbury,CO,20102,USA
10693390,191421,1399756,2025-09-08 09:53:34,2025-09-10 09:53:34,2,20.62,0.0,2.06,11.75,55.05,False,Delivered,0.0,Gift Card,Two-Day,USPS,Online Store,,South Eric,NM,42815,USA
25408068,191421,5415658,2025-09-08 10:41:45,2025-09-08 10:41:45,2,25.66,0.0,3.59,0.0,54.91,True,Shipped,0.0,Credit Card,Two-Day,DHL,Online Store,,Port Joanne,NC,07497,USA
37500229,979234,6599542,2025-09-08 10:58:35,2025-09-09 10:58:35,5,456.77,0.0,159.87,0.0,2443.72,True,Delivered,0.0,PayPal,Expedited,UPS,Retail Store,,Port Zacharyshire,OH,90805,USA
51624401,979234,4782536,2025-09-08 11:28:15,2025-09-10 11:28:15,1,470.39,0.0,43.51,0.0,513.9,True,In Transit,0.0,Gift Card,Two-Day,DHL,Online Store,,West Nicholas,ME,23566,USA
29126244,154907,7206608,2025-09-09 07:10:45,2025-09-09 07:10:45,1,54.3,0.0,3.8,4.35,62.45,False,Shipped,0.0,Gift Card,Standard,DHL,Online Store,,Richmondhaven,SD,07193,USA
57418706,191421,4208970,2025-09-09 09:31:07,2025-09-13 09:31:07,1,24.73,0.0,1.24,0.0,25.97,True,Processing,0.0,Google Pay,Two-Day,DHL,Online Store,,North Natalie,IL,24869,USA
68688768,688211,3253679,2025-09-09 16:03:19,2025-09-16 16:03:19,1,60.06,0.0,4.8,10.18,75.04,False,Returned,48.79,Apple Pay,Two-Day,FedEx,Online Store,,East Sonya,IA,82050,USA
82291965,979234,7013173,2025-09-09 20:36:06,2025-09-11 20:36:06,1,388.63,0.0,31.09,0.0,419.72,True,Delivered,0.0,Gift Card,Standard,FedEx,Online Store,,Anthonychester,WI,29873,USA
82754465,154907,7108712,2025-09-09 20:37:57,2025-09-12 20:37:57,4,64.93,0.0,20.78,0.0,280.5,True,Shipped,0.0,Apple Pay,Expedited,UPS,Marketplace,,West Jamesmouth,SD,91078,USA
38252615,241618,3328649,2025-09-09 21:21:58,2025-09-12 21:21:58,2,36.08,0.0,5.05,28.78,105.99,False,Processing,0.0,Apple Pay,Overnight,DHL,Wholesale,,Bowmanburgh,ID,73198,USA
72100181,993477,7217819,2025-09-09 22:30:11,2025-09-09 22:30:11,5,88.74,0.0,35.5,0.0,479.2,True,Processing,0.0,Apple Pay,Standard,UPS,Retail Store,,Lake Douglasshire,CO,89719,USA
16655732,191421,8368916,2025-09-09 23:29:46,2025-09-16 23:29:46,5,25.95,12.98,8.17,0.0,124.94,True,Delivered,0.0,Google Pay,Standard,USPS,Marketplace,,Port Victor,OR,98873,USA
90759591,191421,6163017,2025-09-10 00:57:08,2025-09-17 00:57:08,2,22.22,6.67,1.89,8.67,48.33,False,Shipped,0.0,PayPal,Expedited,FedEx,Online Store,WELCOME10,West Brandiborough,WV,69388,USA
84374136,993477,8261516,2025-09-10 04:24:31,2025-09-11 04:24:31,2,75.94,0.0,12.15,0.0,164.03,True,Delivered,0.0,Google Pay,Expedited,DHL,Wholesale,,Port David,NJ,36228,USA
85255202,979234,2330848,2025-09-10 08:05:01,2025-09-14 08:05:01,3,474.13,0.0,99.57,0.0,1521.96,True,Processing,0.0,Gift Card,Two-Day,FedEx,Online Store,,Latoyabury,SD,13560,USA
73486895,688211,9882426,2025-09-10 08:15:30,2025-09-12 08:15:30,2,65.31,6.53,9.93,0.0,134.02,True,Shipped,0.0,Google Pay,Standard,USPS,Retail Store,,Smithville,HI,09338,USA
94194346,379501,8799979,2025-09-10 08:22:17,2025-09-12 08:22:17,1,228.72,0.0,18.3,0.0,247.02,True,Shipped,0.0,Apple Pay,Overnight,USPS,Online Store,,Christopherberg,UT,25284,USA
99591642,191421,7379904,2025-09-10 09:32:37,2025-09-15 09:32:37,2,24.22,0.0,4.48,0.0,52.92,True,Processing,0.0,Google Pay,Two-Day,UPS,Marketplace,,Phamberg,CA,53340,USA
79274251,993477,2504762,2025-09-10 11:50:13,2025-09-15 11:50:13,1,84.09,0.0,4.2,9.49,97.78,False,Delivered,0.0,Credit Card,Two-Day,FedEx,Online Store,,Randyport,ID,15253,USA
72024214,688211,8000180,2025-09-10 12:34:48,2025-09-12 12:34:48,1,52.82,0.0,3.7,15.51,72.03,False,Shipped,0.0,Apple Pay,Overnight,UPS,Online Store,,Jennifermouth,ID,29518,USA
78222980,979234,7891202,2025-09-10 13:01:42,2025-09-14 13:01:42,1,467.63,0.0,32.73,0.0,500.36,True,Processing,0.0,Credit Card,Two-Day,DHL,Online Store,,Gregoryhaven,NJ,26827,USA
99501382,154907,4215854,2025-09-10 15:36:16,2025-09-12 15:36:16,1,62.54,3.13,2.97,9.14,71.52,False,Delivered,0.0,Gift Card,Two-Day,DHL,Online Store,SPRING15,Josephfurt,SC,67255,USA
71454807,191421,7529926,2025-09-10 16:34:45,2025-09-11 16:34:45,1,24.63,0.0,1.97,0.0,26.6,True,Return Requested,13.63,Gift Card,Overnight,USPS,Retail Store,,East David,CA,05853,USA
51249752,688211,7448100,2025-09-10 17:09:52,2025-09-16 17:09:52,5,64.85,0.0,22.7,0.0,346.95,True,Shipped,0.0,Apple Pay,Expedited,FedEx,Marketplace,,Smithhaven,SD,37185,USA
17567032,191421,9738786,2025-09-10 17:22:50,2025-09-12 17:22:50,15,24.94,18.71,17.77,0.0,373.16,True,Shipped,0.0,Credit Card,Two-Day,FedEx,Online Store,VIP20,Cindychester,NM,46521,USA
55982133,191421,3740653,2025-09-10 18:51:56,2025-09-13 18:51:56,2,24.98,2.5,4.39,11.75,63.6,False,Shipped,0.0,PayPal,Two-Day,DHL,Online Store,WELCOME10,Lindseyburgh,AK,81535,USA
69810634,191421,1130653,2025-09-10 19:06:37,2025-09-13 19:06:37,2,21.69,0.0,2.17,17.9,63.45,False,Shipped,0.0,Google Pay,Overnight,DHL,Online Store,,Jacksonborough,NV,59291,USA
14297617,688211,4509634,2025-09-10 19:22:33,2025-09-10 19:22:33,1,62.63,0.0,3.13,10.18,75.94,False,Returned,36.94,Apple Pay,Two-Day,UPS,Online Store,,Brittneyfurt,FL,18247,USA
36869249,191421,6766379,2025-09-10 23:31:36,2025-09-14 23:31:36,4,25.37,0.0,5.07,0.0,106.55,True,Shipped,0.0,Apple Pay,Standard,UPS,Online Store,,Chelseaport,OH,35642,USA
10041350,154907,3358414,2025-09-11 03:48:45,2025-09-12 03:48:45,2,57.28,0.0,0.0,0.0,114.56,True,Returned,95.6,PayPal,Expedited,UPS,Online Store,,New Jordanberg,KS,37460,USA
10124834,191421,6821262,2025-09-11 06:51:48,2025-09-11 06:51:48,2,24.69,0.0,3.95,11.75,65.08,False,Processing,0.0,PayPal,Two-Day,USPS,Marketplace,,Lake Michaelshire,WI,75534,USA
19893525,993477,3168801,2025-09-11 11:39:04,2025-09-13 11:39:04,11,83.57,45.96,43.67,0.0,916.98,True,Shipped,0.0,Gift Card,Expedited,FedEx,Retail Store,VIP20,Crystalbury,FL,17687,USA
31818907,453597,6802080,2025-09-11 17:52:12,2025-09-13 17:52:12,2,50.19,0.0,7.03,0.0,107.41,True,Shipped,0.0,Google Pay,Overnight,UPS,Online Store,,Alisonmouth,FL,97781,USA
55159475,689633,2191247,2025-09-11 19:49:22,2025-09-11 19:49:22,1,22.68,0.0,1.59,14.82,39.09,False,Shipped,0.0,PayPal,Overnight,USPS,Online Store,,Weaverland,MA,79910,USA
74763929,979234,1502475,2025-09-12 02:37:55,2025-09-13 02:37:55,4,460.73,0.0,170.47,0.0,2013.39,True,Shipped,0.0,Google Pay,Standard,UPS,Online Store,,Alvarezview,OR,47026,USA
91299218,979234,2033034,2025-09-12 07:14:46,2025-09-12 07:14:46,1,405.22,20.26,30.8,0.0,415.76,True,Delivered,0.0,Gift Card,Expedited,USPS,Online Store,VIP20,Perezshire,OR,93681,USA
63868860,154907,7576282,2025-09-12 09:15:14,2025-09-16 09:15:14,1,56.98,0.0,3.99,9.14,70.11,False,Delivered,0.0,PayPal,Two-Day,USPS,Retail Store,,North Dennisside,CT,74869,USA
83277741,154907,5642096,2025-09-12 15:08:15,2025-09-14 15:08:15,1,56.08,5.61,3.53,13.93,67.93,False,Shipped,0.0,Apple Pay,Overnight,USPS,Wholesale,BULK5,Brentport,AR,34320,USA
39212736,979234,3034331,2025-09-12 19:45:57,2025-09-12 19:45:57,5,445.36,0.0,205.98,0.0,2432.78,True,Delivered,0.0,Credit Card,Overnight,UPS,Online Store,,Gonzalezton,CT,73331,USA
97904902,154907,1433904,2025-09-12 23:00:55,2025-09-14 23:00:55,1,58.05,0.0,0.0,9.14,67.19,False,Delivered,0.0,Google Pay,Two-Day,USPS,Retail Store,,Smithstad,GA,16446,USA
49466661,191421,4024845,2025-09-12 23:03:03,2025-09-19 23:03:03,2,25.1,2.51,2.38,8.67,58.74,False,Processing,0.0,Apple Pay,Expedited,FedEx,Online Store,VIP20,North Antonioberg,VA,68654,USA
34989177,154907,8429062,2025-09-12 23:08:52,2025-09-14 23:08:52,1,54.15,2.71,2.57,9.14,63.15,False,In Transit,0.0,Apple Pay,Two-Day,DHL,Online Store,SPRING15,New Michael,TN,67482,USA
20250636,191421,6148256,2025-09-13 00:59:08,2025-09-13 00:59:08,12,24.81,0.0,14.89,0.0,312.61,True,Delivered,0.0,Credit Card,Standard,DHL,Retail Store,,Alvarezfurt,PA,18714,USA
99918419,688211,9707878,2025-09-13 08:39:23,2025-09-15 08:39:23,1,62.02,0.0,4.96,10.18,77.16,False,In Transit,0.0,Apple Pay,Two-Day,FedEx,Marketplace,,Port Amandaborough,IL,49741,USA
53011144,191421,1088935,2025-09-13 11:57:20,2025-09-15 11:57:20,2,21.62,0.0,2.16,8.67,54.07,False,Processing,0.0,Gift Card,Expedited,FedEx,Retail Store,,East Kristinemouth,NJ,36715,USA
92277237,453597,9397791,2025-09-13 12:27:11,2025-09-18 12:27:11,5,55.02,0.0,22.01,0.0,297.11,True,Cancelled,236.53,Google Pay,Two-Day,UPS,Retail Store,,Lesterfort,ND,98599,USA
42891765,979234,3328649,2025-09-13 12:31:55,2025-09-17 12:31:55,1,427.72,0.0,21.39,0.0,449.11,True,Shipped,0.0,Apple Pay,Two-Day,DHL,Online Store,,Robinberg,OR,46248,USA
51162740,191421,1089770,2025-09-13 16:05:15,2025-09-16 16:05:15,4,23.22,0.0,6.5,0.0,99.38,True,In Transit,0.0,Google Pay,Expedited,USPS,Wholesale,,Daltonhaven,PA,01971,USA
90193376,688211,7297077,2025-09-13 16:44:52,2025-09-14 16:44:52,2,64.97,0.0,10.4,0.0,140.34,True,Processing,0.0,Apple Pay,Expedited,USPS,Online Store,,South Cynthiastad,PA,84612,USA
44762833,379501,5854132,2025-09-13 17:56:16,2025-09-16 17:56:16,8,204.48,0.0,151.32,0.0,1787.16,True,Cancelled,1721.45,Gift Card,Overnight,FedEx,Online Store,,Kaufmanhaven,DE,51087,USA
94053834,979234,3257550,2025-09-13 18:33:20,2025-09-19 18:33:20,1,474.66,23.73,31.57,0.0,482.5,True,Delivered,0.0,Apple Pay,Overnight,DHL,Retail Store,BULK5,Michaelfort,ME,42059,USA
10370981,379501,6688338,2025-09-13 23:52:08,2025-09-15 23:52:08,2,234.69,23.47,31.21,0.0,477.12,True,Delivered,0.0,Credit Card,Overnight,FedEx,Online Store,VIP20,East Patriciabury,UT,61660,USA
79695382,993477,2083857,2025-09-14 00:16:25,2025-09-15 00:16:25,22,84.66,186.25,117.34,0.0,1793.61,True,Shipped,0.0,PayPal,Two-Day,USPS,Retail Store,BULK5,Kennedyborough,AZ,31742,USA
11301657,688211,9271468,2025-09-14 00:49:21,2025-09-16 00:49:21,1,52.59,0.0,4.86,10.18,67.63,False,In Transit,0.0,PayPal,Two-Day,FedEx,Online Store,,New William,LA,23728,USA
36075668,979234,1217605,2025-09-14 05:02:51,2025-09-17 05:02:51,1,475.62,0.0,43.99,0.0,519.61,True,Processing,0.0,PayPal,Two-Day,USPS,Online Store,,Lake Joe,OR,86786,USA
29398163,191421,6661940,2025-09-14 05:58:17,2025-09-15 05:58:17,1,21.44,0.0,1.5,15.35,38.29,False,Delivered,0.0,Gift Card,Overnight,DHL,Marketplace,,West Taylorfort,NM,08496,USA
68369564,688211,7385158,2025-09-14 06:07:25,2025-09-17 06:07:25,8,65.38,0.0,36.61,0.0,559.65,True,Delivered,0.0,Apple Pay,Standard,FedEx,Online Store,,Sarahhaven,NC,45122,USA
52860581,688211,2518784,2025-09-14 09:49:05,2025-09-16 09:49:05,4,59.25,23.7,19.73,0.0,233.03,True,Delivered,0.0,Gift Card,Expedited,UPS,Wholesale,BULK5,East Stefanie,VA,00934,USA
28327985,379501,9038577,2025-09-14 10:34:30,2025-09-20 10:34:30,3,229.95,34.49,45.88,0.0,701.24,True,Shipped,0.0,Gift Card,Overnight,UPS,Marketplace,WELCOME10,West Ruben,CT,32360,USA
89716818,979234,3374844,2025-09-14 15:52:04,2025-09-17 15:52:04,1,402.49,20.12,26.77,0.0,409.14,True,Delivered,0.0,PayPal,Standard,FedEx,Marketplace,SPRING15,Alexisshire,AZ,60809,USA
65765504,191421,2548207,2025-09-14 19:13:45,2025-09-16 19:13:45,2,21.64,0.0,2.16,17.9,63.34,False,Processing,0.0,Gift Card,Overnight,DHL,Online Store,,Jamesmouth,NH,02731,USA
10433248,379501,1378262,2025-09-14 19:49:38,2025-09-16 19:49:38,1,232.87,0.0,21.54,0.0,254.41,True,Delivered,0.0,Apple Pay,Overnight,DHL,Online Store,,Lake Theresaton,TX,25656,USA
